"id","event","device","date","timestamp"
"22185","found","00:0E:6D:2F:3C:6E","2005-11-24T10:59:24+00:00","1132829964"
"22186","lost","00:12:EE:3E:D6:8F","2005-11-24T10:59:24+00:00","1132829964"
"22187","found","00:0E:07:1F:4F:F5","2005-11-24T10:59:39+00:00","1132829979"
"22188","found","00:15:DE:1D:F4:92","2005-11-24T10:59:39+00:00","1132829979"
"22189","lost","00:0E:6D:2F:3C:6E","2005-11-24T11:00:09+00:00","1132830009"
"22190","lost","00:0E:07:1F:4F:F5","2005-11-24T11:00:24+00:00","1132830024"
"22191","lost","00:15:DE:1D:F4:92","2005-11-24T11:00:24+00:00","1132830024"
"22192","found","00:12:62:E2:4E:34","2005-11-24T11:01:09+00:00","1132830069"
"22193","lost","00:12:62:E2:4E:34","2005-11-24T11:01:54+00:00","1132830114"
"22194","found","00:13:FD:FC:DF:29","2005-11-24T11:02:54+00:00","1132830174"
"22195","lost","00:13:FD:FC:DF:29","2005-11-24T11:03:39+00:00","1132830219"
"22196","found","00:11:9F:C0:04:39","2005-11-24T11:08:24+00:00","1132830504"
"22197","lost","00:11:9F:C0:04:39","2005-11-24T11:09:24+00:00","1132830564"
"22198","found","00:15:2A:1F:81:B6","2005-11-24T11:16:09+00:00","1132830969"
"22199","lost","00:15:2A:1F:81:B6","2005-11-24T11:16:54+00:00","1132831014"
"22200","found","00:09:2D:01:0B:91","2005-11-24T11:24:09+00:00","1132831449"
"22201","lost","00:09:2D:01:0B:91","2005-11-24T11:24:54+00:00","1132831494"
"22202","found","00:15:2A:1F:81:B6","2005-11-24T11:28:25+00:00","1132831705"
"22203","lost","00:15:2A:1F:81:B6","2005-11-24T11:29:10+00:00","1132831750"
"22204","found","00:11:9F:68:FB:90","2005-11-24T11:30:40+00:00","1132831840"
"22205","lost","00:11:9F:68:FB:90","2005-11-24T11:31:25+00:00","1132831885"
"22206","found","00:13:FD:BE:40:B5","2005-11-24T11:38:10+00:00","1132832290"
"22207","lost","00:13:FD:BE:40:B5","2005-11-24T11:38:55+00:00","1132832335"
"22208","found","00:13:FD:F6:B4:AC","2005-11-24T11:39:40+00:00","1132832380"
"22209","lost","00:13:FD:F6:B4:AC","2005-11-24T11:40:25+00:00","1132832425"
"22210","found","00:13:FD:96:FF:DF","2005-11-24T11:47:25+00:00","1132832845"
"22211","lost","00:13:FD:96:FF:DF","2005-11-24T11:48:10+00:00","1132832890"
"22212","found","00:12:47:67:05:C8","2005-11-24T11:57:55+00:00","1132833475"
"22213","lost","00:12:47:67:05:C8","2005-11-24T11:58:40+00:00","1132833520"
"22214","found","00:12:62:E8:43:6B","2005-11-24T12:13:41+00:00","1132834421"
"22215","lost","00:12:62:E8:43:6B","2005-11-24T12:14:26+00:00","1132834466"
"22216","found","00:02:EE:D4:94:3A","2005-11-24T12:40:56+00:00","1132836056"
"22217","found","00:12:62:A5:C0:4F","2005-11-24T12:40:56+00:00","1132836056"
"22218","lost","00:02:EE:D4:94:3A","2005-11-24T12:41:41+00:00","1132836101"
"22219","lost","00:12:62:A5:C0:4F","2005-11-24T12:41:41+00:00","1132836101"
"22220","found","00:60:57:F4:F0:2A","2005-11-24T12:43:26+00:00","1132836206"
"22221","lost","00:60:57:F4:F0:2A","2005-11-24T12:44:11+00:00","1132836251"
"22222","found","00:11:9F:C8:FA:A8","2005-11-24T12:49:56+00:00","1132836596"
"22223","lost","00:11:9F:C8:FA:A8","2005-11-24T12:50:41+00:00","1132836641"
"22224","found","00:0E:6D:6A:1C:10","2005-11-24T12:52:41+00:00","1132836761"
"22225","lost","00:0E:6D:6A:1C:10","2005-11-24T12:53:26+00:00","1132836806"
"22226","found","00:15:A0:40:D7:B0","2005-11-24T12:54:41+00:00","1132836881"
"22227","lost","00:15:A0:40:D7:B0","2005-11-24T12:55:26+00:00","1132836926"
"22228","found","00:12:EE:2F:9A:C3","2005-11-24T13:05:57+00:00","1132837557"
"22229","lost","00:12:EE:2F:9A:C3","2005-11-24T13:07:12+00:00","1132837632"
"22230","found","00:0E:07:24:87:2B","2005-11-24T13:09:27+00:00","1132837767"
"22231","lost","00:0E:07:24:87:2B","2005-11-24T13:10:12+00:00","1132837812"
"22232","found","00:11:9F:00:D8:8B","2005-11-24T13:17:42+00:00","1132838262"
"22233","lost","00:11:9F:00:D8:8B","2005-11-24T13:18:27+00:00","1132838307"
"22234","lost","00:0E:ED:00:4F:C5","2005-11-24T13:19:12+00:00","1132838352"
"22235","found","00:0E:ED:00:4F:C5","2005-11-24T13:19:27+00:00","1132838367"
"22236","found","00:0E:07:24:87:2B","2005-11-24T13:31:57+00:00","1132839117"
"22237","lost","00:0E:07:24:87:2B","2005-11-24T13:32:42+00:00","1132839162"
"22238","found","00:13:6C:02:12:16","2005-11-24T13:36:12+00:00","1132839372"
"22239","lost","00:13:6C:02:12:16","2005-11-24T13:36:57+00:00","1132839417"
"22240","found","00:12:47:08:7F:CF","2005-11-24T13:54:43+00:00","1132840483"
"22241","lost","00:12:47:08:7F:CF","2005-11-24T13:55:28+00:00","1132840528"
"22242","found","00:12:EE:23:DA:4A","2005-11-24T13:58:43+00:00","1132840723"
"22243","lost","00:12:EE:23:DA:4A","2005-11-24T13:59:28+00:00","1132840768"
"22244","found","00:60:57:74:32:4B","2005-11-24T14:02:13+00:00","1132840933"
"22245","found","00:0F:DE:9B:89:89","2005-11-24T14:02:43+00:00","1132840963"
"22246","lost","00:60:57:74:32:4B","2005-11-24T14:02:58+00:00","1132840978"
"22247","lost","00:0F:DE:9B:89:89","2005-11-24T14:03:28+00:00","1132841008"
"22248","found","00:13:70:AE:29:B2","2005-11-24T14:05:13+00:00","1132841113"
"22249","lost","00:13:70:AE:29:B2","2005-11-24T14:05:58+00:00","1132841158"
"22250","found","00:12:47:29:BF:42","2005-11-24T14:06:28+00:00","1132841188"
"22251","lost","00:12:47:29:BF:42","2005-11-24T14:07:13+00:00","1132841233"
"22252","found","00:12:47:E1:66:CD","2005-11-24T14:13:13+00:00","1132841593"
"22253","lost","00:12:47:E1:66:CD","2005-11-24T14:13:58+00:00","1132841638"
"22254","found","00:12:62:24:5E:4D","2005-11-24T14:28:14+00:00","1132842494"
"22255","lost","00:12:62:24:5E:4D","2005-11-24T14:28:59+00:00","1132842539"
"22256","found","00:12:EE:92:D6:0B","2005-11-24T14:31:29+00:00","1132842689"
"22257","lost","00:12:EE:92:D6:0B","2005-11-24T14:32:14+00:00","1132842734"
"22258","found","00:08:3B:17:FB:D2","2005-11-24T14:38:14+00:00","1132843094"
"22259","lost","00:08:3B:17:FB:D2","2005-11-24T14:38:59+00:00","1132843139"
"22260","found","00:12:62:DB:BA:BB","2005-11-24T14:40:59+00:00","1132843259"
"22261","lost","00:12:62:DB:BA:BB","2005-11-24T14:41:44+00:00","1132843304"
"22262","found","00:12:EE:2F:9A:C3","2005-11-24T14:59:44+00:00","1132844384"
"22263","found","00:12:47:CE:6D:3E","2005-11-24T15:00:29+00:00","1132844429"
"22264","lost","00:12:EE:2F:9A:C3","2005-11-24T15:00:29+00:00","1132844429"
"22265","lost","00:12:47:CE:6D:3E","2005-11-24T15:01:14+00:00","1132844474"
"22266","found","00:0E:6D:12:22:59","2005-11-24T15:06:45+00:00","1132844805"
"22267","lost","00:0E:6D:12:22:59","2005-11-24T15:07:30+00:00","1132844850"
"22268","found","00:14:A7:02:78:4D","2005-11-24T15:08:45+00:00","1132844925"
"22269","lost","00:14:A7:02:78:4D","2005-11-24T15:09:30+00:00","1132844970"
"22270","found","00:0E:ED:62:75:6F","2005-11-24T15:13:45+00:00","1132845225"
"22271","lost","00:0E:ED:62:75:6F","2005-11-24T15:14:30+00:00","1132845270"
"22272","found","00:11:9F:C1:BA:E9","2005-11-24T15:21:30+00:00","1132845690"
"22273","found","00:13:70:13:45:61","2005-11-24T15:21:30+00:00","1132845690"
"22274","lost","00:11:9F:C1:BA:E9","2005-11-24T15:22:15+00:00","1132845735"
"22275","lost","00:13:70:13:45:61","2005-11-24T15:22:15+00:00","1132845735"
"22276","found","00:13:FD:95:D4:66","2005-11-24T15:27:00+00:00","1132846020"
"22277","lost","00:13:FD:95:D4:66","2005-11-24T15:27:45+00:00","1132846065"
"22278","found","00:12:62:E8:43:6B","2005-11-24T15:35:15+00:00","1132846515"
"22279","lost","00:12:62:E8:43:6B","2005-11-24T15:36:00+00:00","1132846560"
"22280","found","00:02:C7:4E:12:CC","2005-11-24T15:47:16+00:00","1132847236"
"22281","lost","00:02:C7:4E:12:CC","2005-11-24T15:48:15+00:00","1132847295"
"22282","found","08:00:1F:35:A4:95","2005-11-24T15:50:31+00:00","1132847431"
"22283","lost","08:00:1F:35:A4:95","2005-11-24T15:51:16+00:00","1132847476"
"22284","found","00:12:56:03:9B:77","2005-11-24T15:53:16+00:00","1132847596"
"22285","found","00:0E:07:41:3B:07","2005-11-24T15:53:46+00:00","1132847626"
"22286","lost","00:12:56:03:9B:77","2005-11-24T15:54:01+00:00","1132847641"
"22287","lost","00:0E:07:41:3B:07","2005-11-24T15:54:31+00:00","1132847671"
"22288","found","00:E0:0C:59:0C:D0","2005-11-24T15:54:46+00:00","1132847686"
"22289","found","00:12:62:AC:C0:D9","2005-11-24T15:55:16+00:00","1132847716"
"22290","lost","00:E0:0C:59:0C:D0","2005-11-24T15:55:31+00:00","1132847731"
"22291","lost","00:12:62:AC:C0:D9","2005-11-24T15:56:01+00:00","1132847761"
"22292","found","00:0F:DE:2F:68:99","2005-11-24T15:57:01+00:00","1132847821"
"22293","lost","00:0F:DE:2F:68:99","2005-11-24T15:57:46+00:00","1132847866"
"22294","found","08:00:1F:35:A4:ED","2005-11-24T15:59:01+00:00","1132847941"
"22295","lost","08:00:1F:35:A4:ED","2005-11-24T15:59:46+00:00","1132847986"
"22296","found","00:12:62:C4:D9:0E","2005-11-24T16:00:46+00:00","1132848046"
"22297","lost","00:12:62:C4:D9:0E","2005-11-24T16:01:31+00:00","1132848091"
"22298","found","00:0A:D9:CB:9B:72","2005-11-24T16:14:31+00:00","1132848871"
"22299","lost","00:0A:D9:CB:9B:72","2005-11-24T16:15:16+00:00","1132848916"
"22300","found","00:0F:DE:9D:81:D6","2005-11-24T16:19:31+00:00","1132849171"
"22301","lost","00:0F:DE:9D:81:D6","2005-11-24T16:20:16+00:00","1132849216"
"22302","found","00:15:A0:42:8F:BC","2005-11-24T16:24:31+00:00","1132849471"
"22303","lost","00:15:A0:42:8F:BC","2005-11-24T16:25:16+00:00","1132849516"
"22304","found","00:0E:6D:41:05:C4","2005-11-24T16:30:32+00:00","1132849832"
"22305","lost","00:0E:6D:41:05:C4","2005-11-24T16:31:16+00:00","1132849876"
"22306","found","00:02:C7:4E:12:CC","2005-11-24T16:32:31+00:00","1132849951"
"22307","lost","00:02:C7:4E:12:CC","2005-11-24T16:33:16+00:00","1132849996"
"22308","found","00:12:62:E1:C7:D2","2005-11-24T16:35:32+00:00","1132850132"
"22309","lost","00:12:62:E1:C7:D2","2005-11-24T16:36:17+00:00","1132850177"
"22310","found","00:11:9F:C2:80:79","2005-11-24T16:45:47+00:00","1132850747"
"22311","lost","00:11:9F:C2:80:79","2005-11-24T16:46:32+00:00","1132850792"
"22312","found","00:02:EE:3D:E7:7F","2005-11-24T16:56:02+00:00","1132851362"
"22313","lost","00:02:EE:3D:E7:7F","2005-11-24T16:56:47+00:00","1132851407"
"22314","found","00:11:9F:BA:9F:49","2005-11-24T17:02:02+00:00","1132851722"
"22315","lost","00:11:9F:BA:9F:49","2005-11-24T17:02:47+00:00","1132851767"
"22316","found","00:0E:07:82:06:ED","2005-11-24T17:03:02+00:00","1132851782"
"22317","lost","00:0E:07:82:06:ED","2005-11-24T17:03:47+00:00","1132851827"
"22318","found","00:13:FD:B7:59:87","2005-11-24T17:04:02+00:00","1132851842"
"22319","found","00:12:62:EA:B4:FC","2005-11-24T17:04:47+00:00","1132851887"
"22320","lost","00:13:FD:B7:59:87","2005-11-24T17:04:47+00:00","1132851887"
"22321","lost","00:12:62:EA:B4:FC","2005-11-24T17:05:32+00:00","1132851932"
"22322","found","00:0A:D9:9B:90:C5","2005-11-24T17:08:32+00:00","1132852112"
"22323","lost","00:0A:D9:9B:90:C5","2005-11-24T17:09:17+00:00","1132852157"
"22324","found","00:0F:86:09:C7:00","2005-11-24T17:09:47+00:00","1132852187"
"22325","lost","00:0F:86:09:C7:00","2005-11-24T17:10:32+00:00","1132852232"
"22326","found","00:15:A0:40:3F:11","2005-11-24T17:13:32+00:00","1132852412"
"22327","lost","00:15:A0:40:3F:11","2005-11-24T17:14:17+00:00","1132852457"
"22328","found","00:02:EE:39:4B:08","2005-11-24T17:15:02+00:00","1132852502"
"22329","found","00:0E:07:75:4A:D6","2005-11-24T17:15:32+00:00","1132852532"
"22330","lost","00:02:EE:39:4B:08","2005-11-24T17:16:02+00:00","1132852562"
"22331","found","00:02:EE:48:59:D9","2005-11-24T17:16:17+00:00","1132852577"
"22332","lost","00:0E:07:75:4A:D6","2005-11-24T17:16:17+00:00","1132852577"
"22333","lost","00:02:EE:48:59:D9","2005-11-24T17:17:02+00:00","1132852622"
"22334","found","00:0E:ED:1D:40:04","2005-11-24T17:18:17+00:00","1132852697"
"22335","lost","00:0E:ED:1D:40:04","2005-11-24T17:19:03+00:00","1132852743"
"22336","found","00:13:FD:B9:56:74","2005-11-24T17:20:48+00:00","1132852848"
"22337","lost","00:13:FD:B9:56:74","2005-11-24T17:21:33+00:00","1132852893"
"22338","found","00:12:47:2C:EC:31","2005-11-24T17:42:18+00:00","1132854138"
"22339","lost","00:12:47:2C:EC:31","2005-11-24T17:43:03+00:00","1132854183"
"22340","found","00:60:57:D5:55:C7","2005-11-24T17:47:03+00:00","1132854423"
"22341","lost","00:60:57:D5:55:C7","2005-11-24T17:47:48+00:00","1132854468"
"22342","found","00:0E:07:57:93:8E","2005-11-24T18:05:34+00:00","1132855534"
"22343","lost","00:0E:07:57:93:8E","2005-11-24T18:06:19+00:00","1132855579"
"22344","found","00:0E:6D:66:9E:79","2005-11-24T18:11:19+00:00","1132855879"
"22345","lost","00:0E:6D:66:9E:79","2005-11-24T18:12:04+00:00","1132855924"
"22346","found","00:02:EE:24:F5:DD","2005-11-24T18:22:34+00:00","1132856554"
"22347","lost","00:02:EE:24:F5:DD","2005-11-24T18:23:19+00:00","1132856599"
"22348","found","00:0E:07:29:0B:3B","2005-11-24T18:24:04+00:00","1132856644"
"22349","lost","00:0E:07:29:0B:3B","2005-11-24T18:24:49+00:00","1132856689"
"22350","found","00:13:FD:FF:1C:AD","2005-11-24T18:25:49+00:00","1132856749"
"22351","found","00:60:57:F1:BB:A1","2005-11-24T18:26:04+00:00","1132856764"
"22352","lost","00:13:FD:FF:1C:AD","2005-11-24T18:26:34+00:00","1132856794"
"22353","lost","00:60:57:F1:BB:A1","2005-11-24T18:26:49+00:00","1132856809"
"22354","found","00:09:2D:02:01:4D","2005-11-24T18:30:19+00:00","1132857019"
"22355","lost","00:09:2D:02:01:4D","2005-11-24T18:31:04+00:00","1132857064"
"22356","found","00:0E:07:88:D9:DE","2005-11-24T18:32:34+00:00","1132857154"
"22357","found","00:0E:07:71:28:5D","2005-11-24T18:34:04+00:00","1132857244"
"22358","lost","00:0E:07:71:28:5D","2005-11-24T18:34:49+00:00","1132857289"
"22359","found","08:00:1F:0B:E3:94","2005-11-24T18:45:04+00:00","1132857904"
"22360","lost","08:00:1F:0B:E3:94","2005-11-24T18:45:49+00:00","1132857949"
"22361","found","00:12:62:E1:C0:DB","2005-11-24T18:54:35+00:00","1132858475"
"22362","lost","00:12:62:E1:C0:DB","2005-11-24T18:55:20+00:00","1132858520"
"22363","found","00:0F:B3:4F:FE:B3","2005-11-24T19:01:50+00:00","1132858910"
"22364","found","00:12:62:29:0A:F1","2005-11-24T19:11:05+00:00","1132859465"
"22365","lost","00:12:62:29:0A:F1","2005-11-24T19:11:50+00:00","1132859510"
"22366","found","08:00:1F:BE:5F:38","2005-11-24T19:17:20+00:00","1132859840"
"22367","lost","08:00:1F:BE:5F:38","2005-11-24T19:18:05+00:00","1132859885"
"22368","found","00:13:FD:FC:5B:7E","2005-11-24T19:25:20+00:00","1132860320"
"22369","lost","00:13:FD:FC:5B:7E","2005-11-24T19:26:05+00:00","1132860365"
"22370","found","00:E0:03:3D:5B:70","2005-11-24T19:32:51+00:00","1132860771"
"22371","lost","00:E0:03:3D:5B:70","2005-11-24T19:33:36+00:00","1132860816"
"22372","lost","00:0E:07:88:D9:DE","2005-11-24T19:44:06+00:00","1132861446"
"22373","found","00:0E:07:88:D9:DE","2005-11-24T19:44:36+00:00","1132861476"
"22374","found","00:13:FD:F8:78:1C","2005-11-24T19:52:36+00:00","1132861956"
"22375","lost","00:13:FD:F8:78:1C","2005-11-24T19:53:21+00:00","1132862001"
"22376","found","00:0F:86:21:15:5B","2005-11-24T20:12:21+00:00","1132863141"
"22377","lost","00:0F:86:21:15:5B","2005-11-24T20:13:06+00:00","1132863186"
"22378","found","00:14:A7:03:52:96","2005-11-24T20:14:06+00:00","1132863246"
"22379","lost","00:14:A7:03:52:96","2005-11-24T20:14:52+00:00","1132863292"
"22380","found","00:12:EE:47:A9:6F","2005-11-24T20:43:07+00:00","1132864987"
"22381","found","00:15:A0:40:3F:11","2005-11-24T20:43:07+00:00","1132864987"
"22382","found","00:12:62:E0:58:4F","2005-11-24T20:43:37+00:00","1132865017"
"22383","lost","00:12:EE:47:A9:6F","2005-11-24T20:43:52+00:00","1132865032"
"22384","lost","00:15:A0:40:3F:11","2005-11-24T20:43:52+00:00","1132865032"
"22385","lost","00:12:62:E0:58:4F","2005-11-24T20:44:22+00:00","1132865062"
"22386","found","00:15:A0:4D:18:CD","2005-11-24T20:57:22+00:00","1132865842"
"22387","lost","00:15:A0:4D:18:CD","2005-11-24T20:58:22+00:00","1132865902"
"22388","lost","00:0F:B3:4F:FE:B3","2005-11-24T21:52:24+00:00","1132869144"
"22389","lost","00:0E:07:88:D9:DE","2005-11-24T21:57:39+00:00","1132869459"
"22390","found","00:0F:B3:4F:FE:B3","2005-11-24T22:00:39+00:00","1132869639"
"22391","found","00:12:EE:64:C7:1B","2005-11-24T22:22:40+00:00","1132870960"
"22392","lost","00:12:EE:64:C7:1B","2005-11-24T22:23:25+00:00","1132871005"
"22393","found","00:08:29:17:37:A6","2005-11-24T22:26:55+00:00","1132871215"
"22394","found","00:12:47:2C:EC:31","2005-11-24T22:27:25+00:00","1132871245"
"22395","lost","00:08:29:17:37:A6","2005-11-24T22:27:40+00:00","1132871260"
"22396","lost","00:12:47:2C:EC:31","2005-11-24T22:28:10+00:00","1132871290"
"22397","found","00:12:62:C0:63:C8","2005-11-24T22:43:40+00:00","1132872220"
"22398","lost","00:12:62:C0:63:C8","2005-11-24T22:44:25+00:00","1132872265"
"22399","found","00:60:57:6E:AD:0B","2005-11-24T22:51:10+00:00","1132872670"
"22400","lost","00:60:57:6E:AD:0B","2005-11-24T22:51:55+00:00","1132872715"
"22401","found","00:08:27:17:B4:DB","2005-11-24T22:55:25+00:00","1132872925"
"22402","lost","00:08:27:17:B4:DB","2005-11-24T22:56:10+00:00","1132872970"
"22403","found","08:00:1F:4F:6C:93","2005-11-24T23:38:26+00:00","1132875506"
"22404","lost","08:00:1F:4F:6C:93","2005-11-24T23:39:11+00:00","1132875551"
"22405","lost","00:0F:B3:4F:FE:B3","2005-11-24T23:45:41+00:00","1132875941"
"22406","found","00:12:EE:73:81:91","2005-11-24T23:59:42+00:00","1132876782"
"22407","lost","00:12:EE:73:81:91","2005-11-25T00:00:27+00:00","1132876827"
"22408","found","00:12:EE:70:D5:4B","2005-11-25T00:18:42+00:00","1132877922"
"22409","lost","00:12:EE:70:D5:4B","2005-11-25T00:19:27+00:00","1132877967"
"22410","found","00:13:FD:B7:50:95","2005-11-25T00:36:12+00:00","1132878972"
"22411","lost","00:13:FD:B7:50:95","2005-11-25T00:36:57+00:00","1132879017"
"22412","found","00:13:FD:8B:F7:8E","2005-11-25T00:48:13+00:00","1132879693"
"22413","lost","00:13:FD:8B:F7:8E","2005-11-25T00:48:58+00:00","1132879738"
"22414","found","00:12:62:DF:90:1D","2005-11-25T02:16:00+00:00","1132884960"
"22415","lost","00:12:62:DF:90:1D","2005-11-25T02:16:45+00:00","1132885005"
"22416","found","00:0F:DE:EA:56:7F","2005-11-25T02:47:00+00:00","1132886820"
"22417","found","00:12:EE:80:32:E6","2005-11-25T02:47:00+00:00","1132886820"
"22418","lost","00:0F:DE:EA:56:7F","2005-11-25T02:47:45+00:00","1132886865"
"22419","lost","00:12:EE:80:32:E6","2005-11-25T02:47:45+00:00","1132886865"
"22420","found","00:12:62:EA:1B:2C","2005-11-25T04:12:47+00:00","1132891967"
"22421","lost","00:12:62:EA:1B:2C","2005-11-25T04:13:47+00:00","1132892027"
"22422","found","00:13:FD:7D:D6:18","2005-11-25T06:47:21+00:00","1132901241"
"22423","lost","00:13:FD:7D:D6:18","2005-11-25T06:48:06+00:00","1132901286"
"22424","found","00:12:EE:94:4D:4B","2005-11-25T07:01:06+00:00","1132902066"
"22425","lost","00:12:EE:94:4D:4B","2005-11-25T07:01:51+00:00","1132902111"
"22426","found","00:14:A7:6A:FA:EE","2005-11-25T07:47:22+00:00","1132904842"
"22427","lost","00:14:A7:6A:FA:EE","2005-11-25T07:48:07+00:00","1132904887"
"22428","found","00:E0:0C:5F:9F:B3","2005-11-25T08:07:08+00:00","1132906028"
"22429","lost","00:E0:0C:5F:9F:B3","2005-11-25T08:07:53+00:00","1132906073"
"22430","found","00:12:EE:64:C7:1B","2005-11-25T08:08:23+00:00","1132906103"
"22431","lost","00:12:EE:64:C7:1B","2005-11-25T08:09:08+00:00","1132906148"
"22432","found","00:12:EE:6B:68:4D","2005-11-25T08:12:23+00:00","1132906343"
"22433","lost","00:12:EE:6B:68:4D","2005-11-25T08:13:08+00:00","1132906388"
"22434","found","00:0E:ED:80:B4:6E","2005-11-25T08:15:53+00:00","1132906553"
"22435","found","00:15:A0:41:4F:E9","2005-11-25T08:16:38+00:00","1132906598"
"22436","lost","00:0E:ED:80:B4:6E","2005-11-25T08:16:38+00:00","1132906598"
"22437","lost","00:15:A0:41:4F:E9","2005-11-25T08:17:23+00:00","1132906643"
"22438","found","00:0E:07:77:D4:66","2005-11-25T08:17:38+00:00","1132906658"
"22439","lost","00:0E:07:77:D4:66","2005-11-25T08:18:23+00:00","1132906703"
"22440","found","00:14:A7:06:6C:D6","2005-11-25T08:20:38+00:00","1132906838"
"22441","lost","00:14:A7:06:6C:D6","2005-11-25T08:21:23+00:00","1132906883"
"22442","found","00:13:FD:FE:69:37","2005-11-25T08:32:53+00:00","1132907573"
"22443","found","00:12:62:A3:AB:0C","2005-11-25T08:33:08+00:00","1132907588"
"22444","lost","00:13:FD:FE:69:37","2005-11-25T08:33:38+00:00","1132907618"
"22445","found","00:11:9F:75:B2:99","2005-11-25T08:33:53+00:00","1132907633"
"22446","lost","00:12:62:A3:AB:0C","2005-11-25T08:33:53+00:00","1132907633"
"22447","lost","00:11:9F:75:B2:99","2005-11-25T08:34:38+00:00","1132907678"
"22448","found","00:0E:6D:6A:38:35","2005-11-25T08:35:53+00:00","1132907753"
"22449","lost","00:0E:6D:6A:38:35","2005-11-25T08:36:54+00:00","1132907814"
"22450","found","00:E0:03:35:59:09","2005-11-25T08:43:39+00:00","1132908219"
"22451","found","00:13:FD:8F:5E:3F","2005-11-25T08:43:54+00:00","1132908234"
"22452","lost","00:E0:03:35:59:09","2005-11-25T08:44:24+00:00","1132908264"
"22453","lost","00:13:FD:8F:5E:3F","2005-11-25T08:44:39+00:00","1132908279"
"22454","found","00:15:A0:43:D2:28","2005-11-25T08:44:54+00:00","1132908294"
"22455","lost","00:15:A0:43:D2:28","2005-11-25T08:45:39+00:00","1132908339"
"22456","found","00:13:FD:88:E6:15","2005-11-25T08:48:39+00:00","1132908519"
"22457","lost","00:13:FD:88:E6:15","2005-11-25T08:49:24+00:00","1132908564"
"22458","found","00:0E:6D:E0:51:73","2005-11-25T08:53:39+00:00","1132908819"
"22459","lost","00:0E:6D:E0:51:73","2005-11-25T08:54:24+00:00","1132908864"
"22460","found","00:0F:DE:18:7E:BD","2005-11-25T08:56:39+00:00","1132908999"
"22461","lost","00:0F:DE:18:7E:BD","2005-11-25T08:57:24+00:00","1132909044"
"22462","found","00:13:FD:BE:40:B5","2005-11-25T09:00:09+00:00","1132909209"
"22463","lost","00:13:FD:BE:40:B5","2005-11-25T09:00:54+00:00","1132909254"
"22464","found","00:12:EE:A3:A7:62","2005-11-25T09:02:24+00:00","1132909344"
"22465","lost","00:12:EE:A3:A7:62","2005-11-25T09:03:09+00:00","1132909389"
"22466","found","00:13:6C:30:D0:35","2005-11-25T09:04:39+00:00","1132909479"
"22467","found","00:12:EE:68:A4:DA","2005-11-25T09:05:09+00:00","1132909509"
"22468","lost","00:13:6C:30:D0:35","2005-11-25T09:05:24+00:00","1132909524"
"22469","lost","00:12:EE:68:A4:DA","2005-11-25T09:05:54+00:00","1132909554"
"22470","found","00:12:62:AB:82:4E","2005-11-25T09:42:55+00:00","1132911775"
"22471","lost","00:12:62:AB:82:4E","2005-11-25T09:43:40+00:00","1132911820"
"22472","found","00:0E:6D:61:28:DD","2005-11-25T09:55:55+00:00","1132912555"
"22473","lost","00:0E:6D:61:28:DD","2005-11-25T09:56:40+00:00","1132912600"
"22474","found","00:08:2A:17:79:63","2005-11-25T10:02:56+00:00","1132912976"
"22475","lost","00:08:2A:17:79:63","2005-11-25T10:03:41+00:00","1132913021"
"22476","found","00:12:47:AD:B4:59","2005-11-25T10:17:41+00:00","1132913861"
"22477","lost","00:12:47:AD:B4:59","2005-11-25T10:18:26+00:00","1132913906"
"22478","found","00:12:62:D1:79:27","2005-11-25T10:18:41+00:00","1132913921"
"22479","lost","00:12:62:D1:79:27","2005-11-25T10:19:26+00:00","1132913966"
"22480","found","00:13:6C:00:E4:FE","2005-11-25T11:20:57+00:00","1132917657"
"22481","lost","00:13:6C:00:E4:FE","2005-11-25T11:21:42+00:00","1132917702"
"22482","found","00:15:DE:1E:17:C9","2005-11-25T11:39:43+00:00","1132918783"
"22483","lost","00:15:DE:1E:17:C9","2005-11-25T11:40:28+00:00","1132918828"
"22484","found","00:E0:03:65:D0:4C","2005-11-25T11:46:28+00:00","1132919188"
"22485","lost","00:E0:03:65:D0:4C","2005-11-25T11:47:13+00:00","1132919233"
"22486","found","00:0E:ED:65:DE:96","2005-11-25T11:47:43+00:00","1132919263"
"22487","lost","00:0E:ED:65:DE:96","2005-11-25T11:48:28+00:00","1132919308"
"22488","found","00:0E:ED:80:B4:6E","2005-11-25T12:03:28+00:00","1132920208"
"22489","lost","00:0E:ED:80:B4:6E","2005-11-25T12:04:13+00:00","1132920253"
"22490","found","00:0E:6D:79:3D:34","2005-11-25T12:05:43+00:00","1132920343"
"22491","lost","00:0E:6D:79:3D:34","2005-11-25T12:06:28+00:00","1132920388"
"22492","found","00:12:62:D1:B2:FD","2005-11-25T12:15:44+00:00","1132920944"
"22493","lost","00:12:62:D1:B2:FD","2005-11-25T12:16:29+00:00","1132920989"
"22494","found","00:12:62:EA:1B:2C","2005-11-25T12:17:44+00:00","1132921064"
"22495","lost","00:12:62:EA:1B:2C","2005-11-25T12:18:29+00:00","1132921109"
"22496","found","00:0E:ED:7C:B7:79","2005-11-25T12:34:29+00:00","1132922069"
"22497","lost","00:0E:ED:7C:B7:79","2005-11-25T12:35:14+00:00","1132922114"
"22498","found","00:12:62:EA:1B:2C","2005-11-25T12:39:29+00:00","1132922369"
"22499","lost","00:12:62:EA:1B:2C","2005-11-25T12:40:29+00:00","1132922429"
"22500","found","00:12:EE:2F:9A:C3","2005-11-25T12:52:59+00:00","1132923179"
